id,composition,Natom,Nelem,D,Nmag,CS,SG,E,M,MR,MSVL,dmean,dstd,ehull
mp-8180,Li2 N2 O6,10,3,9.280084348909154,0,5,167,2.87,13.790000000000001,0.5,8.565290241808523,4.301852408306676,2.1408695475070934,0.0
mp-1185550,Cs1 Eu1 O3,5,3,19.49924958007208,4,1,221,2.0928,66.58,0.0,4.602523,3.0416537682704474,0.529896629970633,0.293806577999999
mp-1188528,Na4 Nb4 O12,20,3,12.01714571298546,0,2,33,3.2966,32.779999999999994,0.5,7.91780312,4.574398766103488,1.6955160655625814,0.0028805844999979513
mp-867749,Ca2 Bi2 O6,10,3,15.656459992332618,0,5,148,2.364,59.412,0.5,8.87734739102406,4.552737965751677,1.8695987663396119,0.020840419499998042
mp-975347,Nd1 Ge1 O3,5,3,12.499502685010222,0,1,221,3.0100000000000002,52.965999999999994,0.0,3.96845,2.6226160948446884,0.45689468172282005,0.45550857174999404
mp-1016845,Zr1 Cd1 O3,5,3,14.392777481735425,0,1,221,3.0420000000000003,50.324,2.0,4.159472,2.7488561562463496,0.4788873831281689,0.3448755890000097
mp-769322,Mg8 S8 O24,40,3,12.776541436909156,0,7,14,2.432,20.875999999999998,0.5,11.9919,5.884959671540819,2.3701618137177736,0.05739550142856853
mp-675227,Ba5 Mn5 O15,25,3,13.391489541749928,5,5,166,2.524,48.048,2.0,20.560672894435864,7.592205340948943,5.3560434966435295,0.0017817334666663243
mp-1218206,Sr4 Mn4 O12,20,3,12.285041303558083,4,3,186,2.4880000000000004,38.112,0.5,9.29245,4.547880188724732,1.801320565331858,0.012618903500000833
mp-975913,Pr1 Nb1 O3,5,3,13.65281580632371,0,1,221,3.814,56.362,0.0,4.086932,2.700916892422934,0.47053572436664404,0.34208520234999895
mp-1075933,Sm1 Ag1 O3,5,3,13.473266265924067,0,1,221,2.5780000000000003,61.260000000000005,0.0,4.068937,2.689024597792353,0.46846392812438264,0.42382889787499956
mp-1248301,Al6 Sn6 O18,30,3,11.861131494526795,0,3,185,2.8660000000000005,38.736000000000004,0.5,12.34695,5.521419889757092,2.426515342812142,0.4299562094583358
mp-756322,Hf4 Cr4 O12,20,3,12.24033835755863,4,2,62,3.668,55.7,0.5,9.361863,4.5844810667762985,1.7554315954272621,0.09728987566667513
mp-20951,Gd1 Co1 O3,5,3,10.987007848678129,2,1,221,3.2659999999999996,52.846000000000004,0.5,3.858134,2.5124803701595626,0.438026545969584,0.2307191605000014
mp-1182811,Ba2 Tb2 O6,10,3,17.63501887526242,6,6,2,2.75,68.84,0.5,14.104461008652061,4.937956895858762,2.2785537846354447,0.10617699875000053
mp-1227955,Ba1 Bi1 O3,5,3,17.46396515928049,0,5,155,2.3760000000000003,78.856,0.5,4.439323852519887,4.375082154150958,0.945424272580267,0.022849193999999073
mp-4734,Na8 P8 O24,40,3,12.76932068524701,0,7,14,2.4686,20.392,0.5,14.152887609491243,6.386370362478162,3.0023483734173455,0.012073410750000235
mp-984356,Cs1 Ir1 O3,5,3,13.72052452305021,1,1,221,3.1088,74.62,0.0,4.093677,2.7053744377012476,0.4713122881707036,0.2113699624999965
mp-1503976,Y1 Mo1 O3,5,3,13.665607626170935,1,1,221,3.7980000000000005,46.572,0.0,4.088208,2.701760158216133,0.4706826325080792,0.6047194465937533
mp-510611,La1 Co1 O3,5,3,17.57592336957798,1,1,221,3.332,49.166000000000004,0.5,4.445931,2.9381673442197687,0.5118679154850431,1.4302752179999993
mp-1197831,Li8 Br8 O24,40,3,15.49873568893939,8,2,61,2.13,26.968,0.5,12.617017,6.279578340363353,2.561992628328542,0.25332124219736674
mp-1184481,Gd1 Cu1 O3,5,3,10.963945873264034,1,1,221,3.086,53.77,0.5,3.798793,2.5104954485462425,0.4373617706323317,0.15948635187500315
mp-7492,La2 B2 O6,10,3,12.794431487087007,0,7,11,3.6159999999999997,39.542,0.0,6.514948845622484,3.8807071593339924,1.5550680872004121,0.014214797000001056
mp-753056,Ho2 B2 O6,10,3,11.851798572341874,0,2,40,3.35,44.742000000000004,0.0,8.618539,3.858389585355797,1.7289011494585933,0.08923376399999938
mp-1194043,Er6 B6 O18,30,3,10.582051670204633,0,7,15,3.38,45.222,0.0,10.415591133899243,5.296706785206414,2.1394239492601934,0.0
mp-22106,Nd4 Ni4 O12,20,3,11.030659094175364,4,2,62,3.128,50.178,0.5,7.604511,4.457848928284232,1.5461763848721393,0.0
mp-1187183,Sr1 Li1 O3,5,3,11.950130623393584,3,1,221,2.23,28.512,0.5,3.909437,2.583616373642438,0.450100410444989,0.28795796099999293
mp-1075911,Rb1 Nb1 O3,5,3,13.772664835191117,0,1,221,3.2444,45.275999999999996,0.0,4.098856,2.708797065869727,0.4719085556193656,0.08273654200000102
mp-1183918,Cs1 La1 O3,5,3,21.642915998239417,3,1,221,2.6148000000000002,63.96,0.0,4.765355,3.1492639999618515,0.5486437667152791,0.24989699262500054
mp-554811,Tb4 V4 O12,20,3,11.322951680816944,4,2,62,3.432,51.568000000000005,0.0,7.56295853,4.392054887314781,1.570863079702219,0.0
mp-2349989,Nb2 Ag2 O6,10,3,13.702715410739582,0,2,47,3.664,49.762,0.0,7.948183060229041,3.9568797181929716,1.308813076434849,0.06677289328571501
mp-5020,Ba1 Ti1 O3,5,3,13.12712981316802,0,5,160,2.91,46.634,2.0,4.045309160343984,3.2183485187188756,1.1819206446467792,4.09900000004626e-05
mp-1213232,Cs4 P4 O12,20,3,19.842831955475386,0,2,62,2.4068,42.374,0.0,13.32108231,5.553935206083119,2.6270897180422517,0.013136007499996438
mp-1413707,Mg1 W1 O3,5,3,13.701805372959777,1,7,8,3.6420000000000003,51.222,0.5,4.343708549265833,3.127561022738918,0.9149140355999985,0.3976137239999975
mp-1344602,Al4 Bi4 O12,20,3,13.692263214813696,0,2,62,2.6740000000000004,56.791999999999994,0.5,9.424568,4.7598442647599075,1.835656793653371,0.23478957275000223
mp-5837,La4 Ga4 O12,20,3,12.23883489030105,0,2,62,3.016,51.324,0.0,7.878575,4.608145641068117,1.599761647352737,0.03254940314286081
mp-760701,Li4 Nb4 O12,20,3,12.649210449364222,0,7,15,3.4,29.57,0.5,10.049165749946495,4.651909459991611,1.934224731510807,0.035907200000004025
mp-1184610,Ho1 Be1 O3,5,3,9.044622188917648,3,1,221,2.8520000000000003,44.38244,0.5,3.562762,2.3545104419360334,0.41018710328822533,0.366458160125001
mp-1183052,Ac1 B1 O3,5,3,10.309625281572119,0,1,221,3.572,57.162,0.0,3.721668,2.459526111320148,0.428482232694882,0.792472744666668
mp-19241,Ba2 Ni2 O6,10,3,13.35298435547286,0,3,186,2.8280000000000003,48.798,2.0,6.953527400682753,3.802481643531134,1.1654156040088697,8.089700000013522e-05
mp-4575,Mg16 Ge16 O48,80,3,11.200638532793704,0,2,61,2.632,28.988,0.5,18.81824604,7.9276417463736815,3.817952110057821,0.0011217732499932964
mp-19328,Na1 W1 O3,5,3,12.510258909836221,1,1,221,3.5626000000000007,50.958000000000006,0.5,3.969588,2.623368161045833,0.45702570167968004,0.05530045630435332
mp-1374293,V4 Cr4 O12,20,3,10.547758441942674,8,6,2,3.442,30.188,0.5,9.072217398070748,4.674055636319226,1.8394325404497598,1.3655052541250026
mp-972839,Si1 B1 O3,5,3,8.594536417852863,0,1,221,3.6480000000000006,17.380000000000003,0.0,3.502656,2.3147883935300473,0.4032669929832872,1.9055840889791638
mp-1183772,Co1 Mo1 O3,5,3,12.6432046218112,2,1,221,3.8020000000000005,40.576,0.5,3.9836,2.6326282239724073,0.4586389280729318,0.6738278065000021
mp-754036,V4 Cr4 O12,20,3,9.93646773737041,8,6,1,3.442,30.188,0.5,9.096127311891307,4.513647007563728,1.7751325949551895,0.010773015125003838
mp-754409,Ho2 B2 O6,10,3,11.995586286451699,0,5,167,3.35,44.742000000000004,0.0,9.65341892536526,4.76751230667851,2.4479516722455994,0.026502322999998995
mp-1186097,Na1 Al1 O3,5,3,10.583874431705533,3,1,221,2.4606000000000003,19.594,2.0,3.75438,2.4811443798367123,0.43224842322985574,0.21784033799999847
mp-1186758,Sr1 Tm1 O3,5,3,16.083119756001942,4,1,221,2.3880000000000003,60.903999999999996,0.0,4.316318,2.8525104404157373,0.49694534108391925,0.20589536299999622
mp-19319,Er4 Mn4 O12,20,3,10.952924567598359,4,2,62,2.8020000000000005,54.048,0.5,7.322887230010259,4.343148936141126,1.4796049490048055,0.03440518066666698
mp-984745,Cs1 Sn1 O3,5,3,15.614992493300653,3,1,221,2.3487999999999998,59.92,0.0,4.274027,2.8245617306506974,0.49207630330223123,0.2689219153333333
mp-28318,Hg4 Te4 O12,20,3,15.757128260201863,0,6,2,2.132,75.24,0.5,8.279371005689578,5.104573597409217,1.8917819554650452,0.014454452625000336
mp-1184913,In1 As1 O3,5,3,12.169314068334492,0,1,221,2.656,47.544,0.5,3.933194,2.5993165816745973,0.4528355959591542,0.6146074497500003
mp-1017466,Sr4 Mn4 O12,20,3,11.582469148055758,4,1,221,2.4880000000000004,38.112,0.5,9.86144296635801,4.727418150415721,1.8057206086562223,0.04924734949999987
mp-973960,K1 Sc1 O3,5,3,14.930680130622097,3,1,221,2.5268,26.412,0.5,4.210657,2.7826826136326406,0.4847804028925562,0.20332155724999978
mp-756030,Gd4 Tm4 O12,20,3,14.109774162491059,4,2,62,2.872,74.84,0.0,8.333527,4.731342804761478,1.6415994855898275,0.06784739675000395
mp-1333124,Y6 Cu6 O18,30,3,12.170025509572989,0,3,185,3.132,40.092,0.5,11.029803830013474,5.4864098942816595,2.2431420830787383,0.06584331264583554
mp-975190,Rb1 Te1 O3,5,3,14.526812098364413,0,1,221,2.1684,52.214,0.0,4.172344,2.7573628312385603,0.4803693593010164,0.14250681366666118
mp-1180278,Na4 Cl4 O12,20,3,26.18317916195327,12,6,1,2.0626,21.288,0.5,10.971221639076456,5.728824104561529,2.16234938142129,0.41308131024999906
mp-27186,Mg2 V2 O6,10,3,13.919166731988957,2,2,63,2.9240000000000004,24.65,0.5,6.640549480337288,4.059128869547622,1.5258441088436643,0.0
mp-1336975,Y6 Cr6 O18,30,3,12.848475270452559,6,3,185,3.254,37.782,0.5,12.012846,5.543005375295482,2.3597174182017446,0.15792626116666675
mp-5504,Ba4 C4 O12,20,3,15.43958262160443,0,2,62,3.414,39.462,0.5,8.97996254,4.608241742598918,1.8922573565590295,0.0
mp-2929,Ba1 Tb1 O3,5,3,17.643682171360584,4,1,221,2.75,68.84,0.5,4.451637,2.941938249091238,0.5125248573776989,0.12044266375000046
mp-772187,Al8 Ga8 O24,40,3,9.865705695249936,0,2,33,2.8,28.939999999999998,0.5,9.159761,5.178625979866478,1.9843095080606115,0.028743235249999444
mp-4307,Ba6 Ir6 O18,30,3,14.206266735440007,2,7,15,3.3280000000000003,75.5,0.5,14.624825393890722,6.336887383617584,3.1103081346586907,0.047177416625000745
mp-1272753,La4 Co4 O12,20,3,11.893871364913531,5,6,1,3.332,49.166000000000004,0.5,9.61568465143359,4.642118809180808,1.7966646489221572,0.03042981950000012
mp-1181180,Li2 U2 O6,10,3,16.609082854499622,1,2,38,2.996,58.588,0.5,19.02840259023625,6.264542308191395,3.382691709090663,0.20802292799999655
mp-1084760,Ca2 B2 O6,10,3,13.329544697205682,2,7,11,3.09,19.778,0.5,6.640147755986257,3.5297311612649627,1.3954644376896623,0.1007924086250025
mp-1184383,Eu1 Au1 O3,5,3,13.880563438412683,1,1,221,2.694,79.4,0.5,4.109532,2.7158524777883755,0.473137702420276,0.475574181999999
mp-754103,Ca2 Ni2 O6,10,3,11.193005701039906,0,3,186,2.8160000000000003,29.353999999999996,2.0,6.362569263231326,3.993348834026165,1.4826732700560856,0.07267682124999908
mp-1288145,La2 Co2 O6,10,3,11.807297697836468,2,5,148,3.332,49.166000000000004,0.5,7.65839926498213,3.724508161783719,1.3620062570374574,0.0
mp-1183771,Dy1 Cu1 O3,5,3,10.76348052350376,0,1,221,2.8660000000000005,54.81,0.5,3.775498,2.495100560887482,0.43467977599696206,0.2257026035624996
mp-1187416,Th1 B1 O3,5,3,9.984556146038477,0,1,221,3.9620000000000006,58.162,0.0,3.682134,2.433399410796369,0.4239306132093825,1.189993245156252
mp-5986,Ba1 Ti1 O3,5,3,13.065419938509256,0,4,99,2.91,46.634,2.0,4.10265539,2.640241726085436,0.4886577135772489,0.001956574000002931
mp-1180300,N1 Cl1 O3,5,3,18.65402726252747,0,7,8,2.8240000000000003,19.492,0.0,5.7673863531003375,2.202329919685316,0.7329972465281054,0.09692177300001958
mp-1212404,Hf4 Cd4 O12,20,3,12.369137686375193,0,2,62,3.0800000000000005,67.78,0.5,7.95897904,4.547832147709717,1.6543482722410776,0.012955200499995101
mp-4428,Ca6 Si6 O18,30,3,13.008085386183906,0,6,2,2.854,23.234,0.5,10.026869813875242,5.289672139700245,1.9720688003299318,0.022936994333324634
mp-3597,Ba4 Ru4 O12,20,3,13.94232743850443,10,3,194,3.2880000000000003,57.279999999999994,0.5,9.632656140000542,4.674685002989946,1.8891956190318744,0.0
mp-20991,Ba2 Pb2 O6,10,3,15.904492951661563,0,4,140,2.346,78.5,2.0,7.914922069975804,3.7223979679486465,1.1744789078508582,0.0007377649999993352
mp-1213810,Ce4 Lu4 O12,20,3,14.42060185010141,4,2,62,3.31,72.62,0.0,8.344538,4.756858836742473,1.7235991605921628,0.05702418274999843
mp-864606,Ac1 Cu1 O3,5,3,11.985877331362044,0,1,221,3.108,67.71000000000001,0.5,3.91333125,2.5861796086750743,0.4505469601541589,0.0
mp-980058,Rb1 Tb1 O3,5,3,18.654047328803657,3,1,221,2.5404000000000004,58.474000000000004,0.0,4.535039,2.997055846022594,0.5221270774497793,0.25824298787500055
mp-974337,Ru1 Pb1 O3,5,3,12.80137284907818,1,1,221,3.314,71.25999999999999,0.5,4.000143,2.6435609402865894,0.4605435529818359,0.17598321620138435
mp-998432,Ca1 Tc1 O3,5,3,12.215024546579127,0,7,8,3.2980000000000005,37.215999999999994,0.5,3.953933061073633,2.8101984935853643,0.8133788773627484,0.10903994649999937
mp-1203220,In8 Rh8 O24,40,3,11.487845396130666,0,7,14,3.214,53.14,0.0,12.352917675448476,6.159218069008347,2.7797880283981553,0.04062212050000191
mp-5690,Gd4 Sc4 O12,20,3,12.583372843396813,4,2,62,3.168,50.05200000000001,0.0,7.96255827,4.538239514177048,1.6311615355416618,0.0
mp-1261047,Al4 Sb4 O12,20,3,16.238123466649725,0,7,4,2.7880000000000003,39.356,0.5,11.530314945908504,5.212930717044615,2.2160741417108696,0.06185240349999965
mp-558125,Ba6 Ti6 O18,30,3,13.430647599369369,0,2,20,2.91,46.634,2.0,14.01903216,6.153108685668508,2.875270671470779,0.0012968303333327214
mp-556084,K4 Cl4 O12,20,3,18.510398730005456,0,2,62,2.0268,24.51,0.5,13.665051,5.952873836100853,2.6966411892142803,0.05090684937499823
mp-18331,Gd4 Cr4 O12,20,3,11.229758418922788,8,2,62,3.2079999999999997,51.46,0.5,7.61618941,4.428546131134925,1.528002905827043,0.0
mp-696871,La2 Al2 O6,10,3,12.370700827112733,0,6,1,3.132,42.775999999999996,0.5,6.900119658821101,4.171298750265209,1.5562790461861977,0.22833477900000254
mp-1183289,Ba1 Sc1 O3,5,3,15.027052265334826,3,1,221,2.72,46.05200000000001,0.5,4.219697,2.788656847778817,0.4858211941140089,0.026701069166658264
mp-1413511,Al1 Bi1 O3,5,3,15.621098222874243,0,1,221,2.6740000000000004,56.791999999999994,0.5,4.274584,2.82492983335196,0.49214043169939387,1.6650228942500025
mp-1176440,Mn2 Cu2 O6,10,3,10.047714229378938,10,5,148,2.842,33.298,2.0,7.219623736838692,3.254884595459732,0.9019773447084832,0.04390752036111234
mp-22283,Dy4 Fe4 O12,20,3,11.2874305885718,16,2,62,3.024,53.27,0.5,7.62092487,4.405586280917614,1.5172501513853192,0.0063256709999990335
mp-1187342,Tb1 Er1 O3,5,3,15.350524146877238,0,1,221,3.028,74.84,0.0,4.24976,2.8085244806479013,0.4892824005842008,0.8259334588749994
mp-33932,Nb4 H4 O12,20,3,11.793686613355785,0,6,1,3.0740000000000003,28.3836,0.0,7.765827846615406,4.642153230381382,1.7651201505060832,0.03363755353571385
mp-850193,Ho4 B4 O12,20,3,11.19915609909745,0,6,2,3.35,44.742000000000004,0.0,7.434184334841716,4.0881554446537836,1.4042174265211005,0.03301353900000059
mp-769734,Sc4 Fe4 O12,20,3,10.611143756633302,4,2,62,3.196,29.762,0.5,7.673745,4.286056238653907,1.5113377958939058,0.08394618037499768
mp-17766,Mn8 Si8 O24,40,3,11.54720489621143,4,7,14,3.0700000000000003,26.206,0.5,9.653887367796363,5.512612635522961,2.168807746653527,0.01789153766667262
mp-1214439,Ce4 Pb4 O12,20,3,18.056710275720814,0,2,63,2.83,79.05999999999999,0.5,7.816508,4.867095786704336,1.7483102315559154,0.37668583431249747
mp-1186113,Ni1 Sb1 O3,5,3,10.989716407922336,1,1,221,2.998,45.698,0.5,3.801767,2.512460865841678,0.43770417252310606,0.6628730848750015
mp-20029,Sr1 Cr1 O3,5,3,11.80188771556595,1,1,221,2.724,37.524,0.5,3.893204,2.5728936717541258,0.44823237284844586,0.07254508193750286
mp-1239192,La1 Ta1 O3,5,3,13.513796800579206,0,1,221,4.074,73.56,0.0,4.073013,2.691718290091005,0.46893320522821474,0.3356782172000159
mp-1187347,Tb1 Mg1 O3,5,3,11.470846693823335,3,1,221,2.6719999999999997,46.242000000000004,0.5,3.856457,2.54860366069283,0.4440007291493509,0.44955216312500124
mp-776199,Ag4 Cl4 O12,20,3,15.452296618804926,0,7,14,2.43,38.27,0.0,9.537088347657976,4.747853000362983,1.788220723578643,0.04860494549999839
mp-1187623,Tl1 Tc1 O3,5,3,12.711366969142336,0,1,221,3.306,70.08,0.0,3.990746,2.637350776760967,0.4594616597176774,0.035979122291667665
mp-1184778,Ho1 Er1 O3,5,3,15.314088942993612,0,1,221,2.846,76.04,0.0,4.246395,2.8063006645083113,0.4888949821704632,0.9088813988750033
mp-1078398,Ce2 As2 O6,10,3,14.019995683687966,2,7,11,3.0160000000000005,52.604,0.5,6.380437421526199,3.601499504778243,1.1818740887073838,0.15124746350000073
mp-1181307,La2 Co2 O6,10,3,68.05994949910477,4,7,15,3.332,49.166000000000004,0.5,11.306878636198507,7.984760008983067,2.7879079192651397,2.915006911
mp-756469,Dy4 Lu4 O12,20,3,13.577417253462622,0,2,62,3.054,77.1,0.0,8.23375,4.668552601019883,1.6204398997904972,0.07531253262500215
mp-1639105,Cd4 Fe4 O12,20,3,11.296299083870037,4,7,11,2.6480000000000006,43.25,2.0,7.667267074521185,4.444259315345376,1.5767167598188656,0.10037135125000063
mp-1185311,Li1 Cr1 O3,5,3,9.958912627256861,2,1,221,2.7060000000000004,21.387999999999998,2.0,3.678979,2.4313143766446887,0.4235673724678246,0.4093665551666632
mp-556982,Cu6 Si6 O18,30,3,16.039249746470265,6,5,148,3.184,27.927999999999997,0.5,10.345750651636273,7.599925305806381,3.195127984937968,0.0535852096666698
mp-20178,Ce2 B2 O6,10,3,12.484650887509293,2,7,11,3.586,39.782,0.0,6.460265649843244,3.8429155432346507,1.5391857569390266,0.005873612000012685
mp-1185889,Mg1 In1 O3,5,3,11.715721347786973,3,1,221,2.3660000000000005,37.422,0.5,3.883706,2.5666116149239335,0.44713795481233404,0.8004420002499995
mp-754203,Sm4 Er4 O12,20,3,14.523570739652993,0,2,62,2.646,73.14000000000001,0.0,8.429139,4.764757283262925,1.6548158863976299,0.05951175412499765
mp-1206844,Rb1 Pa1 O3,5,3,16.818487311512804,0,1,221,1.7304000000000002,72.894,0.0,4.38112501,2.895339229359724,0.5044066870016851,0.0
mp-752446,Rb1 N1 O3,5,3,20.285337003898867,0,5,155,2.7144000000000004,29.496000000000002,0.0,5.345691486658976,3.869309848352721,0.6228488381421167,0.021033902000000104
mp-31118,Sm4 Sc4 O12,20,3,12.747897056930608,0,2,62,2.768,48.672000000000004,0.0,7.97599084,4.566530697335039,1.6399724994543254,0.0
mp-19170,Pr2 Ni2 O6,10,3,11.065153943462885,2,5,167,3.188,49.518,0.5,7.437315613878998,3.8152120452027525,1.826336723093572,0.0010816025000002227
mp-1198759,P8 N8 O24,40,3,18.037654078886252,24,2,64,3.2299999999999995,18.595999999999997,0.0,12.466894,6.368173878493769,2.607852715240108,1.2820885692500026
mp-1207180,Ho1 Sb1 O3,5,3,15.313007056242025,0,1,221,2.7380000000000004,66.94,0.0,4.246295,2.806234577847403,0.48888346899323465,1.0767345525500005
mp-1099619,Eu1 Mn1 O3,5,3,11.654884905456536,2,1,221,2.5160000000000005,50.988,0.5,3.876972,2.562161339178319,0.44636265745776943,0.1256707706874991
mp-1076820,Mg1 Co1 O3,5,3,9.788530035302575,1,1,221,2.7399999999999998,26.248,2.0,3.65788348,2.417369119719975,0.4211379228328625,0.5518460482500007
mp-1184486,Gd1 Er1 O3,5,3,15.257369539136912,1,1,221,3.0460000000000003,74.52000000000001,0.0,4.241146,2.802831775677196,0.4882906554977412,0.734958887500003
mp-600576,Gd4 Fe4 O12,20,3,11.610556436783947,20,2,62,3.2439999999999998,52.23,0.5,7.68223768,4.462799991669252,1.5370109044778335,0.004078319000001329
mp-1180725,La2 Co2 O6,10,3,11.359993529183482,2,7,15,3.332,49.166000000000004,0.5,7.609289590392411,3.674797897329635,1.3576062002640952,0.03876414999999955
mp-2720358,Na4 Cl4 O12,20,3,14.873411188932527,0,1,198,2.0626,21.288,0.5,6.67544456,4.828116262509104,1.651346999654835,0.02988563774999964
mp-776167,Ce4 Al4 O12,20,3,10.946176069460792,4,2,62,3.1020000000000003,43.016,0.5,7.640165,4.488440859837158,1.6243988661902027,0.0030753539999981427
mp-5827,Ca1 Ti1 O3,5,3,11.767971524579286,0,1,221,2.898,27.189999999999998,2.0,3.889471,2.57042151092534,0.4478016894795546,0.0644675975000002
mp-22414,Cu4 Se4 O12,20,3,12.30847748738385,4,2,62,2.75,38.104,0.5,7.306758,4.499804816347995,1.5819470317415993,0.03241543424999982
mp-1183913,Cs1 Pd1 O3,5,3,14.814477939297863,4,1,221,2.4988,57.46,0.0,4.199705,2.775444802529883,0.4835194797224951,0.238677719
mp-21898,Sr4 Tb4 O12,20,3,16.18991500974396,12,2,62,2.714,58.903999999999996,0.0,8.597645,4.964261686100353,1.714225784309089,0.1219435718750006
mp-674297,Na8 N8 O24,40,3,13.33533073611639,0,6,1,2.7666,17.0,0.5,17.74640830219318,7.136655373040924,3.6457944444002943,0.009446822000000132
mp-976923,Na1 Re1 O3,5,3,11.751123970375968,0,1,221,3.3885999999999994,51.438,0.5,3.887614,2.5691942816322593,0.4475878897784222,0.0419386955999963
mp-2371810,V1 Cu1 O3,5,3,16.203903185954616,0,7,8,3.3200000000000003,32.498000000000005,0.5,6.544211345124484,3.4751103962343644,1.314122615716147,0.09426081199999459
mp-1183145,Ac1 Pd1 O3,5,3,13.337334747832958,0,1,221,3.188,76.28,0.0,4.05520794,2.6799508419744704,0.4668831589129651,0.0
mp-769348,Mg4 Sn4 O12,20,3,11.404186968818696,0,2,62,2.49,38.202,0.5,7.839454,4.415690475153781,1.568230546481338,0.07301049799999682
mp-1187533,Tl1 Ge1 O3,5,3,11.526958771892781,0,1,221,2.7060000000000004,65.006,0.0,3.862735,2.5527525812647,0.44472352641575363,0.32478650816666743
mp-778408,Hg2 Bi2 O6,10,3,15.479235641038505,0,5,167,2.13,91.51599999999999,0.5,8.788550863960774,4.48239935784425,2.1684937257147516,0.037066734499999754
mp-545348,Mg2 V2 O6,10,3,14.472309292040592,2,2,65,2.9240000000000004,24.65,0.5,7.35462894482978,4.074161076342134,1.5180578979493755,0.262183254
mp-1186600,Pm1 Mg1 O3,5,3,11.47374021612191,4,1,221,1.862,43.462,0.5,3.85680204,2.5488179378921876,0.4440380591419908,0.3128976610000018
mp-1184157,Er1 Cu1 O3,5,3,10.680605330769058,0,1,221,2.9160000000000004,55.77,0.5,3.765783,2.4886802417801697,0.4335612708292171,0.274709585062503
mp-27384,Ag8 I8 O24,40,3,15.65193916154271,0,2,29,2.3720000000000003,56.56,0.0,15.25444032,6.577175111640288,2.9407556266172565,0.0
mp-1278986,Mn4 B4 O12,20,3,9.521658192539594,4,6,2,3.306,22.75,0.5,7.750543222025202,4.405238790510393,1.8359785792626102,0.032337464552087525
mp-975284,Rb1 Ir1 O3,5,3,12.888552224391606,2,1,221,3.1184000000000003,65.13399999999999,0.0,4.009203,2.6495483917649487,0.46158664683873446,0.04431511900000196
mp-1184833,Ho1 Rh1 O3,5,3,12.208721529512754,0,1,221,3.338,63.160000000000004,0.0,3.937435,2.60211931696375,0.4533238698054131,0.6007430139999981
mp-694948,Ti16 Fe16 O48,80,3,10.851261760056108,9,6,1,3.386,30.344,2.0,44.44791399489055,15.497517730026889,10.101748606515603,0.2806672562500001
mp-627209,V4 H4 O12,20,3,12.687708012033134,4,7,8,2.622,19.989600000000003,0.0,11.598415982984006,6.537009966488215,2.898329478177012,0.1428205567499976
mp-561851,Cs9 N9 O27,45,3,17.389508359868945,0,5,144,2.7048,38.982,0.0,13.282889504780016,6.461107648904831,2.637531024911903,0.0
mp-1184562,Ge1 Bi1 O3,5,3,12.306419815571132,0,1,221,2.7660000000000005,65.922,0.0,3.94791,2.6090418946939717,0.45452987512009435,0.42012391716666997
mp-776074,Ca6 Ge6 O18,30,3,14.617946815926537,0,7,15,2.6980000000000004,32.141999999999996,0.5,11.769686714982043,5.259007942039049,2.194287333077792,0.03007142900000126
mp-1279364,Mg4 Fe4 O12,20,3,10.421497473551018,4,6,2,2.718,25.631999999999998,2.0,7.813751723032776,4.1440000966419595,1.400556228628834,0.11382767375000036
mp-756464,Tl4 Co4 O12,20,3,11.63083047154483,4,2,62,2.814,62.266,0.5,7.961695,4.466524031356925,1.6210077313099898,0.08778211799999891
mp-675287,Cs2 Cu2 Cl6,10,3,27.81043517809719,0,3,194,1.6987999999999999,60.56,0.5,8.950520866706697,4.81591141435313,1.4725384073066317,0.04922214233333477
mp-22988,Cs1 Ge1 Cl3,5,3,32.58505510348421,0,5,160,1.7708,62.376,0.0,5.5049780058661115,3.3849366268235728,0.7359898404291528,0.0
mp-1112176,Cs2 Tl2 Cl6,10,3,34.85662028400272,0,1,225,1.3767999999999998,88.73,0.0,11.171592580000002,5.784289520593769,2.7384965027347175,0.00036208099999957
mp-1080231,Cs1 Tl1 Cl3,5,3,34.74735272201046,0,7,8,1.3767999999999998,88.73,0.0,5.580800357210654,3.69407944103365,0.6487359687364589,0.026746925999999505
mp-29882,Cs4 Pd4 Cl12,20,3,31.826160907383706,0,2,72,1.7787999999999997,69.13000000000001,0.0,12.790306971659891,6.4527209644370656,2.518597716887844,0.007462125500005357
mp-1111296,K2 Tl2 Cl6,10,3,35.289437515010235,0,1,225,1.4027999999999998,69.97,0.5,11.217642,5.796522962106015,2.7529568738384205,0.05907432050000194
mp-579768,Cs1 Tm1 Cl3,5,3,29.981289294652925,0,1,221,1.4848,81.63000000000001,0.0,5.312188,3.5106476704105676,0.6116016191489836,0.20154368477778206
mp-568864,Rb4 Cr4 Cl12,20,3,28.521170277004398,4,7,5,1.8303999999999998,48.763999999999996,0.5,12.835274852528716,6.333960959271765,2.380223754117596,0.021571579999997148
mp-1210617,Mg4 Tl4 Cl12,20,3,24.57491788583176,0,2,62,1.5179999999999998,67.012,0.5,9.98633726,5.838175146886058,2.1660311646092967,0.02079365199999783
mp-998201,Rb1 Ag1 Cl3,5,3,27.594138955010074,0,7,6,1.6003999999999998,59.944,0.0,5.171243631658044,3.6852108774824437,1.063044501502655,0.0
mp-1211643,K4 Ca4 Cl12,20,3,28.61731824532564,0,2,62,1.3947999999999998,37.10600000000001,2.0,10.45793088,5.99681392508829,2.194326218561867,0.0
